time,rwSpeed,eState,eSpeed,ePID,100,0,eD,pState,pEncoder,pLoadCellForce,pMotorCurrent,pControllerOutput,sState,sEncoder,sLoadCellForce,sMotorCurrent,sControllerOutput,sEncoderPID,sLoadCellPID,sLoadCellP,sLoadCellI,sLoadCellD
676174199,222,2,3650,35,-6,41,0,4,20907,137,289,78,4,24794,-73,118,-38,-10,-28,5,-33,0
676184189,224,2,3647,34,-5,40,0,4,21019,139,226,87,4,24691,-75,84,-46,-17,-29,3,-33,0
676194192,223,2,3637,35,-5,40,0,4,21132,139,315,71,4,24588,-76,114,-33,-4,-29,3,-33,0
676204183,231,2,3633,35,-5,40,0,4,21244,139,234,67,4,24485,-71,98,-28,-1,-27,5,-33,0
676214194,226,2,3622,35,-4,40,0,4,21351,141,198,64,4,24384,-73,52,-27,1,-28,5,-33,0
676224204,218,2,3609,35,-4,39,0,4,21452,147,273,61,4,24285,-73,60,-23,4,-27,5,-32,0
676234194,224,2,3598,35,-3,39,0,4,21549,150,228,58,4,24191,-73,66,-20,7,-27,5,-32,0
676244186,224,2,3587,36,-3,39,0,4,21642,150,235,43,4,24099,-68,37,-6,19,-25,7,-32,0
676254184,225,2,3579,36,-3,39,0,4,21729,150,208,40,4,24013,-69,9,-3,22,-25,6,-32,0
676264199,233,2,3579,36,-3,39,0,4,21807,150,162,38,4,23933,-68,5,-1,24,-25,7,-32,0
676274185,233,2,3579,35,-3,39,0,4,21876,147,177,48,4,23862,-68,1,-9,16,-25,6,-32,0
676284185,228,2,3571,36,-2,38,0,4,21944,145,283,34,4,23796,-69,27,3,28,-25,6,-32,0
676294192,228,2,3566,36,-2,38,0,4,22007,141,136,32,4,23754,-68,219,4,29,-25,7,-32,0
676304193,228,2,3566,35,-2,38,0,4,22063,137,188,43,4,23737,-68,56,-5,20,-25,6,-32,0
676314185,226,2,3550,36,-2,38,0,4,22116,139,245,29,4,23729,-69,36,5,30,-25,6,-32,0
676324194,221,2,3542,36,-1,38,0,4,22166,139,146,27,4,23726,-72,28,4,30,-26,5,-32,0
676334187,229,2,3531,37,-1,38,0,4,22207,139,205,13,4,23728,-75,29,13,40,-27,5,-32,0
676344184,224,2,3521,37,0,38,0,4,22236,139,70,13,4,23735,-82,85,10,39,-29,2,-32,0
676354191,225,2,3498,38,0,38,0,4,22251,140,102,0,4,23748,-83,53,19,48,-29,2,-32,0
676364189,234,2,3492,38,0,38,0,4,22251,138,0,0,4,23766,-83,173,19,48,-29,2,-32,0
676374196,239,2,3480,39,0,38,0,4,22245,136,0,-11,4,23789,-87,103,26,56,-30,1,-32,0
676384186,239,2,3473,39,1,38,0,4,22235,134,70,-10,4,23812,-88,220,24,55,-31,1,-32,0
676394195,211,2,3467,39,1,38,0,4,22220,129,73,-10,4,23836,-88,206,24,55,-31,1,-32,0
676404188,227,2,3468,39,1,38,0,4,22202,124,48,-9,4,23861,-87,157,24,54,-30,1,-32,0
676414185,223,2,3966,18,-18,37,0,4,22187,124,58,100,4,23884,-91,210,-140,-205,-40,-8,-32,0
676424193,224,2,3952,18,-18,36,0,4,22223,122,983,100,4,23855,-95,1023,-142,-204,-42,-10,-32,0
676434195,230,2,3957,17,-18,35,0,4,22324,118,509,100,4,23755,-93,410,-141,-218,-41,-9,-32,0
676444186,225,2,3470,37,1,35,0,4,22448,113,334,6,4,23628,-91,204,10,43,-33,0,-32,0
676454203,226,2,3961,16,-18,34,0,4,22567,118,5,100,4,23553,-90,547,-141,-230,-41,-8,-32,0
676464201,250,2,3954,15,-18,34,0,4,22680,129,400,100,4,23477,-79,543,-137,-247,-37,-5,-32,0
676474204,214,2,3955,14,-18,33,0,4,22802,137,351,100,4,23354,-79,226,-138,-263,-38,-5,-32,0
676484188,223,2,3952,14,-18,32,0,4,22929,147,330,100,4,23218,-72,156,-135,-258,-35,-3,-32,0
676494188,223,2,3442,34,2,32,0,4,23058,147,315,26,4,23075,-74,110,2,30,-28,4,-32,0
676504192,225,2,3434,35,2,32,0,4,23176,152,42,9,4,22991,-69,567,17,43,-26,6,-32,0
676514186,231,2,3416,36,3,32,0,4,23270,155,16,-5,4,22975,-64,241,30,53,-23,8,-32,0
676524182,224,2,3405,36,3,32,0,4,23310,162,169,-6,4,22991,-67,263,28,52,-24,7,-32,0
676534197,227,2,3395,37,4,33,0,4,23310,162,30,-19,4,23026,-72,150,35,61,-26,6,-32,0
676544194,234,2,3385,37,4,33,0,4,23296,156,147,-18,4,23069,-74,258,33,59,-26,5,-32,0
676554271,237,2,3375,38,5,33,0,4,23271,144,118,-30,4,23116,-78,248,41,67,-26,5,-32,0
676564200,226,2,3368,39,5,33,0,4,23236,144,168,-40,4,23166,-78,220,48,75,-27,4,-32,0
676574192,223,2,3352,40,5,34,0,4,23190,131,280,-51,4,23225,-87,278,52,82,-30,1,-32,0
676584205,227,2,3337,40,6,34,0,4,23127,118,220,-49,4,23291,-91,227,49,80,-31,0,-32,0
676594182,221,2,3320,41,7,34,0,4,23052,108,256,-58,4,23361,-93,260,54,86,-32,0,-32,0
676604196,221,2,3282,43,8,35,0,4,22964,103,202,-77,4,23435,-102,260,66,100,-34,-2,-32,0
676614193,222,2,3251,45,9,35,0,4,22862,97,256,-95,4,23518,-106,287,65,113,-35,-3,-32,0
676624199,221,2,3220,47,11,36,0,4,22742,92,214,-100,4,23607,-105,294,66,125,-34,-2,-32,0
676634185,218,2,3191,49,12,36,0,4,22607,89,174,-100,4,23700,-110,250,65,136,-35,-3,-32,0
676644190,255,2,3189,49,12,37,0,4,22464,89,116,-100,4,23798,-110,261,65,133,-35,-3,-32,0
676654197,194,2,3198,50,12,38,0,4,22317,85,108,-100,4,23897,-110,248,66,137,-34,-2,-32,0
676664184,216,2,3210,50,11,38,0,4,22170,81,99,-100,4,23998,-104,198,68,134,-32,0,-32,0
676674198,202,2,3219,50,11,39,0,4,22022,82,111,-100,4,24102,-107,268,67,131,-33,-1,-32,0
676684186,202,2,3203,51,11,39,0,4,21873,88,95,-100,4,24207,-106,209,67,128,-33,-1,-32,0
676694201,211,2,3181,53,12,40,0,4,21724,87,88,-100,4,24314,-104,205,69,143,-31,0,-32,0
676704197,203,2,3164,54,13,41,0,4,21575,84,90,-100,4,24422,-102,236,70,146,-30,1,-32,0
676714192,206,2,3146,56,14,41,0,4,21426,84,95,-100,4,24530,-104,206,70,155,-30,2,-32,0
676724191,206,2,3132,57,14,42,0,4,21276,85,83,-100,4,24640,-104,231,71,157,-29,2,-32,0
676734205,206,2,3118,58,15,43,0,4,21126,85,94,-100,4,24750,-107,218,70,160,-30,1,-32,0
676744189,206,2,3105,59,15,44,0,4,20976,78,84,-100,4,24860,-104,216,71,162,-29,3,-32,0
676754204,201,2,3101,60,15,44,0,4,20827,78,84,-100,4,24970,-105,263,72,164,-28,3,-32,0
676764188,197,2,3115,61,15,45,0,4,20678,84,89,-100,4,25081,-109,188,71,166,-29,2,-32,0
676774189,198,2,3133,61,14,46,0,4,20528,81,82,-100,4,25192,-108,236,71,162,-29,2,-32,0
676784190,198,2,3161,60,13,47,0,4,20378,76,85,-100,4,25301,-105,236,72,154,-28,3,-32,0
676794187,199,2,3154,61,13,47,0,4,20228,76,92,-100,4,25410,-107,202,71,156,-29,2,-32,0
676804196,194,2,3148,62,14,48,0,4,20078,77,79,-100,4,25520,-112,264,70,157,-30,1,-32,0
676814194,194,2,3142,63,14,49,0,4,19928,77,72,-100,4,25628,-112,233,70,159,-30,1,-32,0
676824188,196,2,3134,64,14,49,0,4,19778,74,74,-100,4,25735,-112,234,71,161,-29,2,-32,0
676834189,196,2,3165,64,13,50,0,4,19628,71,84,-100,4,25842,-111,261,71,158,-29,2,-31,0
676844201,198,2,3201,63,11,51,0,4,19479,72,93,-100,4,25950,-114,219,70,150,-30,1,-31,0
676854187,201,2,3239,62,10,51,0,4,19329,78,86,-100,4,26058,-114,253,69,141,-31,0,-31,0
676864202,188,2,3284,60,8,52,0,4,19179,78,81,-100,4,26168,-112,217,69,128,-31,0,-31,0
676874203,196,2,3273,61,9,52,0,4,19029,76,78,-100,4,26277,-108,210,71,130,-29,2,-31,0
676884195,196,2,3267,62,9,53,0,4,18880,73,72,-100,4,26386,-109,279,71,132,-29,2,-31,0
676894205,188,2,3256,63,9,53,0,4,18729,78,88,-100,4,26496,-109,195,72,133,-28,3,-31,0
676904199,190,2,3269,63,9,54,0,4,18580,79,83,-100,4,26608,-112,211,70,130,-30,1,-31,0
676914185,200,2,3326,61,6,54,0,4,18431,73,80,-100,4,26719,-110,230,71,126,-29,2,-31,0
676924188,200,2,3371,59,5,54,0,4,18282,75,86,-82,4,26831,-107,206,71,103,-29,2,-31,0
676934201,196,2,3410,58,3,54,0,4,18133,79,65,-70,4,26943,-110,216,63,94,-31,0,-31,0
676944200,186,2,3401,58,3,55,0,4,17988,79,54,-65,4,27054,-110,186,59,90,-31,0,-31,0
676954203,192,2,3393,59,4,55,0,4,17844,80,52,-69,4,27163,-106,159,64,93,-29,2,-31,0
676964194,192,2,3382,60,4,55,0,4,17707,80,77,-72,4,27270,-103,246,68,95,-27,4,-31,0
676974183,184,2,3384,60,4,55,0,4,17568,80,65,-68,4,27376,-103,204,64,91,-27,4,-31,0
676984203,187,2,3431,58,2,55,0,4,17428,82,72,-48,4,27483,-106,198,49,78,-29,2,-31,0
676994203,190,2,3459,57,1,55,0,4,17291,85,60,-36,4,27587,-108,170,39,69,-30,0,-31,0
677004205,190,2,3483,56,0,55,0,4,17157,83,32,-24,4,27684,-107,118,30,60,-30,0,-31,0
677014187,184,2,3479,56,0,56,0,4,17028,83,23,-20,4,27772,-102,88,29,58,-29,2,-31,0
677024198,187,2,3475,57,1,56,0,4,16905,85,28,-25,4,27850,-104,142,32,61,-29,2,-31,0
677034197,183,2,3471,57,1,56,0,4,16786,92,26,-21,4,27921,-106,107,29,59,-30,1,-31,0
677044203,183,2,3482,56,0,56,0,4,16671,91,30,-10,4,27987,-102,130,23,51,-28,2,-31,0
677054198,192,2,3504,55,0,56,0,4,16562,85,9,1,4,28045,-98,138,17,44,-27,3,-31,0
677064189,184,2,3525,55,-1,56,0,4,16497,88,356,3,4,28093,-98,64,15,42,-27,3,-31,0
677074201,182,2,3553,53,-2,56,0,4,16474,90,91,20,4,28131,-102,89,-1,29,-30,1,-31,0
677084191,182,2,3572,52,-2,55,0,4,16474,91,150,29,4,28152,-103,47,-8,22,-30,0,-31,0
677094199,187,2,3596,52,-3,55,0,4,16496,91,226,29,4,28153,-99,53,-7,22,-29,2,-31,0
677104185,188,2,3611,51,-4,55,0,4,16533,93,207,36,4,28146,-97,54,-12,16,-28,2,-31,0
677114190,184,2,3621,50,-4,55,0,4,16577,94,200,44,4,28136,-98,58,-19,10,-29,1,-31,0
677124187,184,2,3629,49,-5,54,0,4,16628,97,326,52,4,28119,-100,149,-27,3,-30,0,-31,0
677134184,192,2,3640,49,-5,54,0,4,16691,105,254,50,4,28094,-99,172,-26,4,-30,1,-31,0
677144184,187,2,3638,48,-5,54,0,4,16762,107,247,48,4,28061,-99,147,-25,5,-30,1,-31,0
677154193,194,2,3634,48,-5,54,0,4,16837,110,241,55,4,28023,-94,154,-28,0,-28,2,-31,0
677164192,194,2,3633,48,-5,53,0,4,16917,110,229,53,4,27982,-94,123,-27,1,-28,2,-31,0
677174187,191,2,3632,48,-5,53,0,4,17000,117,252,50,4,27937,-97,146,-27,2,-29,1,-31,0
677184193,190,2,3628,48,-5,53,0,4,17084,121,194,48,4,27889,-95,174,-26,3,-29,2,-31,0
677194187,182,2,3623,48,-4,53,0,4,17167,122,189,45,4,27839,-91,94,-22,5,-27,3,-31,0
677204182,182,2,3618,48,-4,52,0,4,17248,127,219,43,4,27788,-92,111,-22,6,-28,3,-31,0
677214196,187,2,3609,48,-4,52,0,4,17325,132,169,41,4,27738,-93,114,-20,8,-28,2,-31,0
677224193,193,2,3598,48,-3,52,0,4,17398,135,187,38,4,27688,-93,76,-19,9,-28,2,-31,0
677234192,191,2,3589,48,-3,52,0,4,17467,137,218,36,4,27641,-92,97,-16,11,-27,3,-31,0
677244192,191,2,3564,49,-2,52,0,4,17531,137,148,25,4,27596,-91,55,-8,19,-27,4,-31,0
677254193,193,2,3540,50,-1,52,0,4,17588,137,119,14,4,27556,-90,27,1,27,-26,4,-31,0
677264203,249,2,3519,51,0,52,0,4,17634,138,77,3,4,27531,-91,75,8,34,-26,4,-31,0
677274199,151,2,3481,52,0,52,0,4,17665,136,6,-6,4,27525,-92,61,15,41,-26,4,-30,0
677284203,151,2,3473,53,1,52,0,4,17673,130,47,-15,4,27533,-90,128,22,47,-25,5,-30,0
677294199,179,2,3453,54,1,52,0,4,17664,125,127,-23,4,27552,-95,167,26,52,-26,4,-30,0
677304189,185,2,3434,54,2,52,0,4,17641,124,137,-22,4,27582,-103,156,23,52,-29,1,-30,0
677314201,180,2,3427,55,2,52,0,4,17607,124,144,-30,4,27611,-103,182,29,57,-28,2,-30,0
677324184,180,2,3436,55,2,52,0,4,17568,122,148,-28,4,27638,-105,157,27,56,-29,1,-30,0
677334198,186,2,3439,55,2,52,0,4,17521,119,158,-27,4,27664,-103,227,27,55,-28,2,-30,0
677344203,185,2,3444,55,2,52,0,4,17471,119,155,-25,4,27690,-105,224,25,54,-29,1,-30,0
677354200,185,2,3453,54,1,52,0,4,17419,117,91,-15,4,27713,-111,167,16,48,-32,-1,-30,0
677364192,185,2,3461,54,1,53,0,4,17367,115,58,-14,4,27731,-116,139,13,47,-34,-3,-30,0
677374198,191,2,3473,54,1,53,0,4,17318,112,56,-12,4,27742,-114,117,14,47,-33,-2,-30,0
677384204,186,2,3481,53,0,53,0,4,17273,109,35,-3,4,27746,-111,133,9,41,-32,-1,-30,0
677394189,187,2,3488,53,0,53,0,4,17234,109,7,-1,4,27747,-111,102,8,40,-32,-1,-30,0
677404199,187,2,3507,52,0,53,0,4,17201,108,0,7,4,27747,-112,60,1,34,-33,-2,-30,0
677414185,179,2,3513,52,0,53,0,4,17184,109,93,8,4,27745,-113,7,1,34,-33,-3,-30,0
677424200,188,2,3519,52,0,53,0,4,17182,106,80,8,4,27742,-107,7,3,34,-31,0,-30,0
677434203,185,2,3529,51,-1,53,0,4,17187,105,45,17,4,27741,-103,17,-2,28,-30,0,-30,0
677444201,185,2,3533,51,-1,52,0,4,17200,111,144,16,4,27740,-106,12,-3,28,-31,0,-30,0
677454204,183,2,3539,51,-1,52,0,4,17224,115,84,16,4,27739,-108,28,-4,28,-32,-1,-30,0
677464194,190,2,3540,51,-1,52,0,4,17244,115,97,15,4,27737,-105,23,-3,28,-31,0,-30,0
677474257,187,2,3536,51,-1,52,0,4,17257,115,131,15,4,27733,-102,17,-2,28,-30,0,-30,0
677484185,187,2,3530,51,-1,52,0,4,17265,119,123,14,4,27729,-102,8,-2,28,-30,0,-30,0
677494200,212,2,3521,51,0,52,0,4,17268,125,157,14,4,27728,-103,11,-2,28,-30,0,-30,0
677504194,162,2,3509,52,0,52,0,4,17270,129,154,5,4,27727,-107,13,4,35,-31,0,-30,0
677514185,162,2,3510,52,0,52,0,4,17269,130,37,5,4,27727,-106,24,4,35,-31,0,-30,0
677524203,177,2,3511,52,0,52,0,4,17267,128,39,5,4,27730,-101,29,6,35,-29,1,-30,0
677534184,190,2,3517,51,0,52,0,4,17268,127,24,14,4,27735,-101,29,-1,28,-29,1,-30,0
677544195,186,2,3523,51,0,52,0,4,17271,127,136,14,4,27739,-104,5,-2,28,-30,0,-30,0
677554192,186,2,3533,51,-1,52,0,4,17275,126,159,14,4,27739,-102,13,-2,28,-30,0,-30,0
677564195,186,2,3538,50,-1,52,0,4,17279,121,120,23,4,27738,-102,8,-8,22,-30,0,-30,0
677574183,188,2,3535,50,-1,52,0,4,17286,120,244,23,4,27734,-99,61,-7,22,-29,1,-30,0
677584196,184,2,3527,51,-1,52,0,4,17297,125,219,13,4,27726,-101,52,-1,28,-29,1,-30,0
677594185,184,2,3522,51,0,52,0,4,17304,129,114,13,4,27721,-106,4,-2,29,-31,0,-30,0
677604181,185,2,3506,51,0,52,0,4,17307,130,149,13,4,27717,-107,12,-3,29,-32,-1,-30,0
677614189,186,2,3504,51,0,52,0,4,17308,130,102,13,4,27716,-104,13,-1,29,-30,0,-30,0
677624185,181,2,3498,52,0,52,0,4,17309,131,137,4,4,27715,-102,3,6,35,-29,1,-30,0
677634200,181,2,3485,52,0,52,0,4,17308,130,37,4,4,27716,-104,62,5,35,-30,0,-30,0
677644192,184,2,3479,53,0,52,0,4,17306,128,23,-3,4,27720,-104,24,11,41,-30,0,-30,0
677654187,179,2,3464,53,1,52,0,4,17304,124,17,-3,4,27728,-104,83,11,41,-30,0,-30,0
677664202,176,2,3428,55,2,52,0,4,17301,121,55,-20,4,27739,-99,89,26,53,-27,3,-30,0
677674196,176,2,3370,57,5,52,0,4,17289,123,137,-36,4,27753,-99,218,38,64,-26,4,-30,0
677684201,176,2,3328,59,6,53,0,4,17257,127,270,-51,4,27775,-104,333,47,74,-27,3,-30,0
677694192,174,2,3290,61,8,53,0,4,17204,127,265,-65,4,27811,-107,327,57,84,-27,2,-30,0
677704189,174,2,3251,63,9,53,0,4,17129,127,331,-77,4,27862,-105,453,66,92,-26,4,-30,0
677714192,171,2,3214,65,11,54,0,4,17033,124,250,-88,4,27929,-106,371,75,100,-25,4,-30,0
677724194,166,2,3181,67,12,55,0,4,16918,117,244,-98,4,28012,-113,383,73,107,-27,3,-30,0
677734185,166,2,3152,69,13,55,0,4,16787,106,178,-100,4,28106,-113,312,74,113,-26,3,-30,0
677744186,162,2,3128,71,14,56,0,4,16647,93,142,-100,4,28205,-114,254,74,118,-26,4,-30,0
677754184,160,2,3102,73,15,57,0,4,16501,86,105,-100,4,28308,-114,320,75,123,-25,5,-30,0
677764198,160,2,3082,74,16,58,0,4,16353,86,93,-100,4,28414,-116,231,75,124,-25,4,-30,0
677774203,159,2,3063,76,17,59,0,4,16204,88,88,-100,4,28521,-117,244,75,129,-25,5,-30,0
677784195,155,2,3041,78,18,60,0,4,16055,93,86,-100,4,28630,-118,283,76,133,-24,5,-30,0
677794204,155,2,3025,79,19,60,0,4,15905,94,87,-100,4,28739,-117,225,77,133,-23,6,-30,0
677804187,153,2,3007,81,19,61,0,4,15755,90,87,-100,4,28849,-115,288,78,130,-22,7,-30,0
677814202,153,1,2986,81,19,61,0,4,15605,87,81,-100,4,28959,-115,271,38,190,-62,-32,-30,0
677824192,157,1,2972,81,19,61,0,4,15456,89,86,-100,4,29063,-114,93,38,187,-62,-31,-30,0
677834194,149,1,2953,81,19,61,0,4,15305,94,83,-100,4,29155,-118,137,36,184,-64,-33,-31,0
677844196,149,1,2937,81,19,61,0,4,15154,94,72,-100,4,29238,-123,161,34,181,-66,-35,-31,0
677854202,143,1,2925,81,19,61,0,4,15003,91,76,-100,4,29311,-120,111,35,179,-65,-34,-31,0
677864200,143,1,2910,81,19,61,0,4,14853,84,80,-100,4,29376,-117,177,35,177,-65,-32,-32,0
677874198,141,1,2899,81,19,61,0,4,14706,81,85,-100,4,29435,-117,165,35,175,-65,-32,-32,0
677884201,141,1,2891,81,19,61,0,4,14561,82,85,-100,4,29490,-121,186,33,174,-67,-34,-32,0
677894190,140,1,2881,81,19,61,0,4,14411,82,66,-100,4,29542,-121,232,33,172,-67,-34,-33,0
677904198,136,1,2875,81,19,61,0,4,14260,76,88,-100,4,29591,-122,172,32,171,-68,-34,-33,0
677914196,136,1,2869,81,19,61,0,4,14109,76,71,-100,4,29637,-119,215,33,169,-67,-33,-33,0
677924202,140,1,2861,81,19,61,0,4,13958,70,78,-100,4,29682,-116,246,34,168,-66,-32,-34,0
677934194,140,1,2861,81,19,61,0,4,13807,66,67,-100,4,29726,-113,184,35,167,-65,-31,-34,0
677944197,135,1,2855,81,19,61,0,4,13656,64,75,-100,4,29771,-113,273,34,165,-66,-31,-34,0
677954200,135,1,2850,81,19,61,0,4,13505,64,68,-100,4,29817,-112,175,34,164,-66,-31,-35,0
677964183,133,1,2842,81,19,61,0,4,13354,65,67,-100,4,29864,-111,200,34,163,-66,-30,-35,0
677974202,133,1,2833,81,19,61,0,4,13202,61,67,-100,4,29912,-106,252,36,161,-64,-28,-35,0
677984195,140,1,2832,81,19,61,0,4,13050,56,61,-100,4,29962,-106,175,36,160,-64,-28,-36,0
677994191,140,1,2829,81,19,61,0,4,12898,56,64,-100,4,30014,-101,213,37,158,-63,-27,-36,0
678004199,124,1,2829,81,19,61,0,4,12746,51,59,-100,4,30067,-97,222,39,156,-61,-25,-36,0
678014194,124,1,2824,81,19,61,0,4,12594,51,81,-100,4,30123,-100,185,37,155,-63,-26,-36,0
678024192,127,1,2822,81,19,61,0,4,12442,53,72,-100,4,30182,-101,244,36,153,-64,-27,-37,0
678034198,127,1,2820,81,19,61,0,4,12290,51,63,-100,4,30242,-98,168,37,151,-63,-25,-37,0
678044192,122,1,2817,81,19,61,0,4,12138,49,60,-100,4,30304,-92,184,39,149,-61,-23,-37,0
678054183,122,1,2814,81,19,61,0,4,11985,45,58,-100,4,30367,-88,216,40,147,-60,-22,-37,0
678064185,121,1,2814,81,19,61,0,4,11833,45,55,-100,4,30433,-88,168,40,146,-60,-22,-38,0
678074185,121,1,2809,81,19,61,0,4,11681,45,59,-100,4,30501,-87,221,40,143,-60,-21,-38,0
678084183,120,1,2804,81,19,61,0,4,11528,47,57,-100,4,30572,-87,161,40,141,-60,-21,-38,0
678094188,120,1,2800,81,19,61,0,4,11376,48,56,-100,4,30645,-85,168,41,139,-59,-21,-38,0
678104204,120,1,2792,81,19,61,0,4,11223,49,61,-100,4,30721,-80,195,42,137,-58,-19,-38,0
678114184,120,1,2785,81,19,61,0,4,11071,49,55,-100,4,30799,-75,145,44,135,-56,-17,-39,0
678124193,118,1,2778,81,19,61,0,4,10918,46,57,-100,4,30880,-73,201,45,132,-55,-16,-39,0
678134191,118,1,2771,81,19,61,0,4,10766,41,55,-100,4,30962,-72,194,45,130,-55,-16,-39,0
678144258,115,1,2765,81,19,61,0,4,10613,41,57,-100,4,31047,-73,162,44,127,-56,-16,-39,0
678154186,115,1,2757,81,19,61,0,4,10461,42,51,-100,4,31132,-73,207,44,125,-56,-16,-39,0
678164202,112,1,2752,81,19,61,0,4,10313,42,54,-100,4,31218,-77,162,42,122,-58,-18,-39,0
678174200,112,1,2744,81,19,61,0,4,10160,44,53,-100,4,31304,-78,152,42,119,-58,-18,-40,0
678184186,112,1,2735,81,19,61,0,4,10006,41,56,-100,4,31389,-79,191,41,117,-59,-18,-40,0
678194195,106,1,2738,81,19,61,0,4,9852,36,46,-100,4,31474,-77,131,42,114,-58,-18,-40,0
678204186,106,1,2731,81,19,61,0,4,9699,32,43,-100,4,31556,-78,187,41,112,-59,-18,-40,0
678214189,110,1,2736,81,19,61,0,4,9545,32,45,-100,4,31636,-83,183,39,109,-61,-20,-40,0
678224182,110,1,2736,81,19,61,0,4,9396,33,51,-100,4,31714,-91,154,36,107,-64,-23,-41,0
678234200,107,1,2742,81,19,61,0,4,9242,34,59,-97,4,31789,-91,171,36,105,-64,-23,-41,0
678244184,107,1,2747,81,19,61,0,4,9089,35,56,-92,4,31862,-95,129,34,103,-66,-24,-41,0
678254189,107,1,2747,81,19,61,0,4,8937,33,48,-87,4,31933,-95,131,34,101,-66,-24,-41,0
678264201,104,1,2750,81,19,61,0,4,8786,31,39,-83,4,32004,-89,181,34,98,-64,-22,-42,0
678274182,104,1,2750,81,19,61,0,4,8635,31,46,-78,4,32074,-80,118,35,96,-61,-19,-42,0
678284197,104,1,2744,81,19,61,0,4,8485,32,45,-74,4,32143,-73,167,36,94,-58,-16,-42,0
678294199,104,1,2745,81,19,61,0,4,8336,32,34,-69,4,32212,-71,178,34,92,-58,-16,-42,0
678304193,104,1,2745,81,19,61,0,4,8189,31,45,-65,4,32280,-74,141,31,90,-59,-17,-42,0
678314202,103,1,2747,81,19,61,0,4,8042,30,40,-61,4,32345,-74,168,29,88,-59,-17,-42,0
678324188,103,1,2800,81,19,61,0,4,7896,31,33,-56,4,32407,-79,120,25,86,-61,-18,-43,0
678334199,105,1,2862,81,19,61,0,4,7752,32,41,-52,4,32465,-84,108,21,85,-64,-20,-43,0
678344199,105,1,2928,81,19,61,0,4,7609,31,39,-48,4,32517,-85,129,19,83,-64,-21,-43,0
678354201,101,1,2996,81,19,61,0,4,7468,31,31,-43,4,32564,-83,70,18,82,-64,-20,-43,0
678364195,101,2,3039,82,18,63,0,4,7328,31,45,100,4,32604,-79,88,7,28,-21,21,-43,0
678374188,101,2,3084,81,16,64,0,4,7236,29,159,100,4,32637,-75,35,3,23,-20,22,-43,0
678384188,112,2,3129,80,14,65,0,4,7238,28,1023,100,4,32659,-69,14,1,19,-18,24,-43,0
678394198,112,2,3173,79,13,66,0,4,7344,30,401,100,4,32671,-67,6,-2,15,-17,25,-42,0
678404195,110,2,3190,79,12,66,0,4,7481,32,209,100,4,32672,-67,15,-2,15,-17,25,-42,0
678414189,110,2,3206,79,11,67,0,4,7628,33,125,100,4,32669,-67,8,-2,15,-17,25,-42,0
678424195,108,2,3217,79,11,67,0,4,7778,35,109,100,4,32665,-64,10,-1,15,-16,26,-42,0
678434198,108,2,3226,79,10,68,0,4,7929,36,92,99,4,32660,-60,2,2,16,-14,27,-41,0
678444204,112,2,3219,80,11,68,0,4,8079,36,113,89,4,32657,-58,16,7,19,-12,28,-41,0
678454193,112,2,3214,80,11,69,0,4,8227,41,86,85,4,32657,-58,69,7,19,-12,28,-41,0
678464186,112,2,3207,81,11,70,0,4,8373,48,98,75,4,32662,-59,44,11,23,-12,28,-40,0
678474201,113,2,3207,82,11,70,0,4,8515,54,97,65,4,32669,-62,99,14,26,-12,28,-40,0
678484204,113,2,3235,81,10,71,0,4,8653,60,84,66,4,32676,-62,112,10,22,-12,27,-40,0
678494201,113,2,3254,81,9,71,0,4,8787,65,129,62,4,32680,-67,84,8,22,-14,25,-40,0
678504188,113,2,3272,81,9,72,0,4,8919,67,95,58,4,32680,-72,92,6,22,-16,23,-39,0
678514195,113,2,3265,82,9,72,0,4,9047,67,95,49,4,32680,-74,39,10,25,-15,23,-39,0
678524203,113,2,3249,83,10,73,0,4,9171,68,117,41,4,32680,-74,105,14,29,-15,24,-39,0
678534193,117,2,3691,65,-7,72,0,4,9288,71,74,100,4,32682,-74,93,-64,-42,-22,16,-39,0
678544196,117,2,3663,65,-6,72,0,4,9411,77,304,100,4,32647,-78,524,-65,-41,-24,15,-39,0
678554194,111,2,3642,66,-5,72,0,4,9545,86,233,100,4,32574,-84,292,-59,-34,-25,13,-38,0
678564197,111,2,3173,85,13,72,0,4,9684,92,200,15,4,32485,-84,175,24,41,-17,21,-38,0
678574186,111,2,3160,87,13,73,0,4,9818,93,12,2,4,32437,-87,598,32,49,-17,20,-38,0
678584252,115,2,3141,88,14,74,0,4,9938,87,1,-6,4,32447,-84,316,36,52,-16,22,-38,0
678594182,115,2,3125,89,15,74,0,4,9997,87,347,-12,4,32481,-80,241,37,51,-14,23,-38,0
678604193,117,2,3109,91,15,75,0,4,10003,86,120,-21,4,32525,-83,292,45,58,-13,23,-37,0
678614183,117,2,3089,93,16,76,0,4,9988,90,134,-30,4,32575,-90,230,48,63,-15,22,-37,0
678624197,114,2,3086,93,16,77,0,4,9955,94,186,-29,4,32631,-97,265,44,61,-17,19,-37,0
678634183,114,2,3112,93,15,78,0,4,9911,94,195,-28,4,32691,-104,256,39,59,-20,17,-37,0
678644185,119,2,3140,93,14,78,0,4,9861,94,116,-26,4,32750,-107,167,36,57,-21,15,-37,0
678654191,119,2,3175,92,13,79,0,4,9807,93,137,-20,4,32807,-107,201,32,53,-21,15,-36,0
